"","miRNA","lncRNA"
"1359","miR-20a-5p","RP11-379K17.11"
"1360","miR-20a-5p","MAP3K14"
"1361","miR-20a-5p","RP11-315C6.3"
"1362","miR-20a-5p","C11orf95"
"1363","miR-20a-5p","RP11-361F15.2"
"1364","miR-20a-5p","CTC-444N24.11"
"1365","miR-20a-5p","RP11-363E7.4"
"1366","miR-20a-5p","RP11-226L15.5"
"1367","miR-20a-5p","hsa-mir-6080"
"1368","miR-20a-5p","GS1-358P8.4"
"1369","miR-20a-5p","RP11-44F14.11"
"1370","miR-20a-5p","CTB-89H12.4"
"1371","miR-20a-5p","SCAMP1"
"1372","miR-20a-5p","HOXD-AS1"
"1373","miR-20a-5p","HOTAIR"
"1374","miR-20a-5p","RP5-1024G6.8"
"1375","miR-20a-5p","ZNF718"
"1376","miR-20a-5p","CTA-204B4.6"
"1377","miR-20a-5p","RP11-973H7.2"
"1378","miR-20a-5p","HCG18"
"1379","miR-20a-5p","RP4-773N10.5"
"1380","miR-20a-5p","CTC-281B15.1"
"1381","miR-20a-5p","MALAT1"
"1382","miR-20a-5p","RP5-1172N10.3"
"1383","miR-20a-5p","ZNF518A"
"1384","miR-20a-5p","FGD5-AS1"
"1385","miR-20a-5p","CTD-2377D24.6"
"1386","miR-19b-3p","RP11-290D2.4"
"1387","miR-19b-3p","RP11-355O1.11"
"1388","miR-19b-3p","RP11-399K21.11"
"1389","miR-19b-3p","RP11-588K22.2"
"1390","miR-19b-3p","RP11-170L3.8"
"1391","miR-19b-3p","XIST"
"1392","miR-19b-3p","H19"
"1393","miR-19b-3p","AC079767.4"
"1394","miR-19b-3p","LINC00094"
"1395","miR-19b-3p","RP11-197P3.5"
"1396","miR-19b-3p","MAP3K14"
"1397","miR-19b-3p","KCNQ1OT1"
"1398","miR-19b-3p","LINC00338"
"1399","miR-19b-3p","RP11-115C21.2"
"1400","miR-19b-3p","RP11-363E7.4"
"1401","miR-19b-3p","CTB-92J24.2"
"1402","miR-19b-3p","AC005307.3"
"1403","miR-19b-3p","RP11-84C13.1"
"1404","miR-19b-3p","AC135048.13"
"1405","miR-19b-3p","CTB-50L17.7"
"1406","miR-19b-3p","XXbac-B461K10.4"
"1407","miR-19b-3p","MCM3AP-AS1"
"1408","miR-19b-3p","CTB-89H12.4"
"1409","miR-19b-3p","HOXD-AS1"
"1410","miR-19b-3p","RP11-819C21.1"
"1411","miR-19b-3p","RP1-178F10.3"
"1412","miR-19b-3p","ZNF718"
"1413","miR-19b-3p","CTA-204B4.6"
"1414","miR-19b-3p","PRKCQ-AS1"
"1415","miR-19b-3p","RP11-46C20.1"
"1416","miR-19b-3p","RP11-758M4.4"
"1417","miR-19b-3p","RP11-363G2.4"
"1418","miR-19b-3p","LINC00667"
"1419","miR-19b-3p","CTD-2369P2.2"
"1420","miR-19b-3p","ZNF518A"
"1421","miR-19b-3p","FGD5-AS1"
"1422","miR-19b-3p","CTC-479C5.16"
"1423","miR-92a-3p","AC074117.10"
"1424","miR-92a-3p","LINC00657"
"1425","miR-92a-3p","OIP5-AS1"
"1426","miR-92a-3p","XIST"
"1427","miR-92a-3p","RP3-341D10.4"
"1428","miR-92a-3p","AC005307.3"
"1429","miR-92a-3p","RP11-206L10.11"
"1430","miR-92a-3p","SNHG5"
"1431","miR-92a-3p","PITPNA-AS1"
"1432","miR-92a-3p","DAPK1-IT1"
"1433","miR-92a-3p","RP4-714D9.5"
"1434","miR-92a-3p","SCAMP1"
"1435","miR-92a-3p","AC093627.10"
"1436","miR-92a-3p","AC007228.9"
"1437","miR-92a-3p","RP11-492E3.1"
"1438","miR-92a-3p","RP1-5O6.6"
"1439","miR-92a-3p","AC005943.5"
"1440","miR-92a-3p","RNU4ATAC"
"1441","miR-92a-3p","RP11-46C20.1"
"1442","miR-92a-3p","MALAT1"
"1443","miR-92a-3p","NEFL"
"1444","miR-4306","POLDIP2"
"1445","miR-4306","RP11-373L24.1"
"1446","miR-4306","RP11-67A1.2"
"1447","miR-4306","XIST"
"1448","miR-4306","AC084219.4"
"1449","miR-4306","RP11-379K17.4"
"1450","miR-4306","LINC00599"
"1451","miR-4306","AC108142.1"
"1452","miR-4306","CTC-503J8.6"
"1453","miR-4306","RP11-473I1.9"
"1454","miR-4306","RP11-96D1.10"
"1455","miR-4306","SNORD3B-1"
"1456","miR-4306","AC005082.12"
"1457","miR-4306","LINC00638"
"1458","miR-4306","RP11-160E2.6"
"1459","miR-4306","SNORD3B-2"
"1460","miR-4306","SNORD3A"
"1461","miR-4306","SNORD3C"
"1462","miR-4306","MALAT1"
"1463","miR-4306","NEFL"
"1464","miR-4306","ASB16-AS1"
"1465","miR-208a-3p","RP11-206L10.11"
"1466","miR-208a-3p","CROCCP2"
"1467","miR-208b-3p","RP11-206L10.11"
"1468","miR-208b-3p","CROCCP2"
"1469","miR-342-3p","XIST"
"1470","miR-342-3p","RP13-507I23.1"
"1471","miR-342-3p","RP11-467L20.9"
"1472","miR-342-3p","DCP1A"
"1473","miR-342-3p","LINC00338"
"1474","miR-342-3p","NEAT1"
"1475","miR-342-3p","ERVK3-1"
"1476","miR-342-3p","RP11-21N3.1"
"1477","miR-342-3p","CTB-89H12.4"
"1478","miR-342-3p","RP6-24A23.7"
"1479","miR-342-3p","SNHG7"
"1480","miR-342-3p","SCARNA2"
"1481","miR-342-3p","CTC-281B15.1"
"1482","miR-431-5p","FBXL19-AS1"
"1483","miR-431-5p","XXbac-B461K10.4"
"1484","miR-431-5p","MIR3184"
"1485","miR-433-3p","CTBP1-AS1"
"1486","miR-433-3p","XIST"
"1487","miR-433-3p","GAS5"
"1488","miR-433-3p","NEAT1"
"1489","miR-433-3p","SCAMP1"
"1490","miR-433-3p","RP11-497H16.9"
"1491","miR-433-3p","RP1-184J9.2"
"1492","miR-127-3p","MLLT4-AS1"
"1493","miR-136-5p","RP11-303E16.2"
"1494","miR-136-5p","LINC00657"
"1495","miR-136-5p","XIST"
"1496","miR-136-5p","GAS5"
"1497","miR-136-5p","SPON1"
"1498","miR-136-5p","DCP1A"
"1499","miR-136-5p","CTC-444N24.11"
"1500","miR-136-5p","CTC-273B12.8"
"1501","miR-136-5p","RP11-54O7.1"
"1502","miR-136-5p","SNORD57"
"1503","miR-136-5p","CTA-204B4.6"
"1504","miR-136-5p","RP11-325F22.3"
"1505","miR-136-5p","RP4-773N10.5"
"1506","miR-136-5p","ZNF518A"
"1507","miR-370-3p","HNRNPU-AS1"
"1508","miR-370-3p","XIST"
"1509","miR-370-3p","H19"
"1510","miR-370-3p","SENP3-EIF4A1"
"1511","miR-370-3p","CTD-3185P2.1"
"1512","miR-370-3p","MAP3K14"
"1513","miR-370-3p","RP11-96D1.10"
"1514","miR-370-3p","AC084082.3"
"1515","miR-370-3p","KCNQ1OT1"
"1516","miR-370-3p","NEAT1"
"1517","miR-370-3p","CTC-273B12.8"
"1518","miR-370-3p","AC016747.3"
"1519","miR-370-3p","RP11-140H17.1"
"1520","miR-370-3p","FAM201A"
"1521","miR-370-3p","CTA-204B4.6"
"1522","miR-370-3p","RP11-66N24.4"
"1523","miR-370-3p","RP11-16E18.3"
"1524","miR-370-3p","RP11-186B7.4"
"1525","miR-370-3p","MALAT1"
"1526","miR-370-3p","SSPO"
"1527","miR-379-5p","XIST"
"1528","miR-379-5p","DCP1A"
"1529","miR-379-5p","CTC-444N24.11"
"1530","miR-379-5p","SCARNA9"
"1531","miR-379-5p","LINC00665"
"1532","miR-379-5p","RP5-1024G6.8"
"1533","miR-379-5p","RP11-277P12.20"
"1534","miR-379-5p","RP4-773N10.5"
"1535","miR-411-5p","MAL2"
"1536","miR-411-5p","DCP1A"
"1537","miR-411-5p","DHRS4-AS1"
"1538","miR-411-5p","RP6-24A23.7"
"1539","miR-411-5p","ZNF518A"
"1540","miR-299-3p","SENP3-EIF4A1"
"1541","miR-299-3p","MAP3K14"
"1542","miR-299-3p","TUG1"
"1543","miR-299-3p","DCP1A"
"1544","miR-299-3p","RP11-479I1.4"
"1545","miR-299-3p","AC135048.13"
"1546","miR-299-3p","RP1-228H13.5"
"1547","miR-299-3p","RP11-186B7.4"
"1548","miR-299-3p","CTC-512J12.4"
"1549","miR-758-3p","ZNF761"
"1550","miR-758-3p","XIST"
"1551","miR-758-3p","C14orf169"
"1552","miR-758-3p","RP11-983P16.4"
"1553","miR-758-3p","DANCR"
"1554","miR-758-3p","SNHG3"
"1555","miR-758-3p","hsa-mir-10a"
"1556","miR-758-3p","RP11-20G6.3"
"1557","miR-329-3p","XIST"
"1558","miR-329-3p","AC000120.7"
"1559","miR-329-3p","TP73-AS1"
"1560","miR-329-3p","RP13-507I23.1"
"1561","miR-329-3p","KCNQ1OT1"
"1562","miR-329-3p","GNAS-AS1"
"1563","miR-329-3p","NEAT1"
"1564","miR-329-3p","SCARNA9"
"1565","miR-329-3p","RP11-923I11.1"
"1566","miR-329-3p","RP6-24A23.7"
"1567","miR-329-3p","CTA-204B4.6"
"1568","miR-329-3p","SNHG7"
"1569","miR-329-3p","RP11-186B7.4"
"1570","miR-494-3p","XIST"
"1571","miR-494-3p","MIR4720"
"1572","miR-494-3p","ZNRD1-AS1"
"1573","miR-494-3p","CASP8AP2"
"1574","miR-494-3p","RP11-54O7.14"
"1575","miR-494-3p","CTA-445C9.14"
"1576","miR-494-3p","SNHG12"
"1577","miR-494-3p","SCAMP1"
"1578","miR-494-3p","SEC22B"
"1579","miR-494-3p","RP11-690G19.3"
"1580","miR-494-3p","LINC00662"
"1581","miR-494-3p","MALAT1"
"1582","miR-543","LINC00657"
"1583","miR-543","RP11-588K22.2"
"1584","miR-543","OIP5-AS1"
"1585","miR-543","U47924.19"
"1586","miR-543","CTD-2116N17.1"
"1587","miR-543","XIST"
"1588","miR-543","AC079767.2"
"1589","miR-543","DCP1A"
"1590","miR-543","CTC-444N24.11"
"1591","miR-543","NEAT1"
"1592","miR-543","RP11-478C19.2"
"1593","miR-543","RP11-1134I14.8"
"1594","miR-543","RP11-343N15.5"
"1595","miR-543","SCAMP1"
"1596","miR-543","EMG1"
"1597","miR-543","AC007228.9"
"1598","miR-543","CTA-204B4.6"
"1599","miR-543","LINC00852"
"1600","miR-543","RP11-480D4.3"
"1601","miR-543","SNHG7"
"1602","miR-543","RP11-21J18.1"
"1603","miR-495-3p","RP11-311C24.1"
"1604","miR-495-3p","OIP5-AS1"
"1605","miR-495-3p","CTD-2651B20.6"
"1606","miR-495-3p","RP11-170L3.8"
"1607","miR-495-3p","CTD-2116N17.1"
"1608","miR-495-3p","XIST"
"1609","miR-495-3p","C14orf169"
"1610","miR-495-3p","UHRF1"
"1611","miR-495-3p","LINC00205"
"1612","miR-495-3p","RP11-379K17.11"
"1613","miR-495-3p","RP11-834C11.4"
"1614","miR-495-3p","LINC00338"
"1615","miR-495-3p","NEAT1"
"1616","miR-495-3p","AF011889.4"
"1617","miR-495-3p","ERVK3-1"
"1618","miR-495-3p","hsa-mir-6080"
"1619","miR-495-3p","AF011889.6"
"1620","miR-495-3p","JPX"
"1621","miR-495-3p","SCAMP1"
"1622","miR-495-3p","SEC22B"
"1623","miR-495-3p","CTA-204B4.6"
"1624","miR-495-3p","HCG18"
"1625","miR-495-3p","LINC00662"
"1626","miR-495-3p","RP11-216F19.2"
"1627","miR-376c-3p","RP11-311C24.1"
"1628","miR-376c-3p","XIST"
"1629","miR-376c-3p","RP11-379K17.11"
"1630","miR-376c-3p","KCNQ1OT1"
"1631","miR-376c-3p","RP11-361F15.2"
"1632","miR-376c-3p","LINC00152"
"1633","miR-376c-3p","hsa-mir-6080"
"1634","miR-376c-3p","RP11-282O18.6"
"1635","miR-376c-3p","RP6-24A23.7"
"1636","miR-376c-3p","RP1-178F10.3"
"1637","miR-376c-3p","RP11-368I7.2"
"1638","miR-376c-3p","NEFL"
"1639","miR-376c-3p","HCG11"
"1640","miR-376c-3p","LINC00707"
"1641","miR-376a-3p","RP11-588K22.2"
"1642","miR-376a-3p","OIP5-AS1"
"1643","miR-376a-3p","SENP3-EIF4A1"
"1644","miR-376a-3p","TUG1"
"1645","miR-376a-3p","CASP8AP2"
"1646","miR-376a-3p","RP11-552M11.4"
"1647","miR-376a-3p","DCP1A"
"1648","miR-376a-3p","CTC-444N24.11"
"1649","miR-376a-3p","RP11-159D12.9"
"1650","miR-376a-3p","SNHG1"
"1651","miR-376a-3p","NUTM2A-AS1"
"1652","miR-376a-3p","TTN-AS1"
"1653","miR-376a-3p","SCARNA9"
"1654","miR-376a-3p","LA16c-306E5.2"
"1655","miR-376a-3p","RP11-973H7.2"
"1656","miR-376a-3p","RP11-186B7.4"
"1657","miR-376a-3p","MALAT1"
"1658","miR-376b-3p","RP11-588K22.2"
"1659","miR-376b-3p","OIP5-AS1"
"1660","miR-376b-3p","SENP3-EIF4A1"
"1661","miR-376b-3p","TUG1"
"1662","miR-376b-3p","CASP8AP2"
"1663","miR-376b-3p","RP11-552M11.4"
"1664","miR-376b-3p","DCP1A"
"1665","miR-376b-3p","CTC-444N24.11"
"1666","miR-376b-3p","CTC-273B12.8"
"1667","miR-376b-3p","RP11-159D12.9"
"1668","miR-376b-3p","RP11-793H13.8"
"1669","miR-376b-3p","SNHG1"
"1670","miR-376b-3p","NUTM2A-AS1"
"1671","miR-376b-3p","TTN-AS1"
"1672","miR-376b-3p","SCARNA9"
"1673","miR-376b-3p","LA16c-306E5.2"
"1674","miR-376b-3p","RP11-973H7.2"
"1675","miR-376b-3p","RP11-186B7.4"
"1676","miR-376b-3p","MALAT1"
"1677","miR-300","RP11-311C24.1"
"1678","miR-300","OIP5-AS1"
"1679","miR-300","XIST"
"1680","miR-300","SENP3-EIF4A1"
"1681","miR-300","RP11-145M9.4"
"1682","miR-300","TUG1"
"1683","miR-300","RP3-341D10.4"
"1684","miR-300","AC084809.3"
"1685","miR-300","RP11-553L6.5"
"1686","miR-300","RP4-773N10.5"
"1687","miR-300","RP11-186B7.4"
"1688","miR-381-3p","RP11-311C24.1"
"1689","miR-381-3p","OIP5-AS1"
"1690","miR-381-3p","XIST"
"1691","miR-381-3p","SENP3-EIF4A1"
"1692","miR-381-3p","RP11-145M9.4"
"1693","miR-381-3p","TUG1"
"1694","miR-381-3p","RP3-341D10.4"
"1695","miR-381-3p","AC084809.3"
"1696","miR-381-3p","RP11-553L6.5"
"1697","miR-381-3p","RP4-773N10.5"
"1698","miR-381-3p","RP11-186B7.4"
"1699","miR-487b-3p","AP000318.2"
"1700","miR-539-5p","HNRNPU-AS1"
"1701","miR-539-5p","RP11-311C24.1"
"1702","miR-539-5p","XIST"
"1703","miR-539-5p","MAL2"
"1704","miR-539-5p","TP73-AS1"
"1705","miR-539-5p","RP11-752G15.6"
"1706","miR-539-5p","COX10-AS1"
"1707","miR-539-5p","RP11-845C23.2"
"1708","miR-539-5p","LINC00641"
"1709","miR-539-5p","NEAT1"
"1710","miR-539-5p","LINC00339"
"1711","miR-539-5p","RP11-1134I14.8"
"1712","miR-539-5p","CTA-204B4.6"
"1713","miR-539-5p","CTD-2008L17.1"
"1714","miR-539-5p","RP11-342K6.1"
"1715","miR-539-5p","PPP1R9B"
"1716","miR-539-5p","CTD-2369P2.2"
"1717","miR-544a","CTC-429P9.3"
"1718","miR-544a","POLDIP2"
"1719","miR-544a","XIST"
"1720","miR-544a","SENP3-EIF4A1"
"1721","miR-544a","RP11-509E16.1"
"1722","miR-544a","MAP3K14"
"1723","miR-544a","GAS5"
"1724","miR-544a","VPS11"
"1725","miR-544a","DCP1A"
"1726","miR-544a","CTC-444N24.11"
"1727","miR-544a","RP11-793H13.8"
"1728","miR-544a","JPX"
"1729","miR-544a","SNHG3"
"1730","miR-544a","SCAMP1"
"1731","miR-544a","RECQL4"
"1732","miR-544a","RP4-671G15.3"
"1733","miR-544a","RP5-1024G6.8"
"1734","miR-544a","ZNF718"
"1735","miR-544a","CTA-204B4.6"
"1736","miR-544a","RP11-453F18__B.1"
"1737","miR-544a","TBC1D3P1-DHX40P1"
"1738","miR-544a","RP11-186B7.4"
"1739","miR-544a","MALAT1"
"1740","miR-544a","RP5-1172N10.3"
"1741","miR-544a","ZNF518A"
"1742","miR-382-5p","RP11-94L15.2"
"1743","miR-382-5p","ZBED3-AS1"
"1744","miR-382-5p","HNRNPU-AS1"
"1745","miR-382-5p","RP11-158I13.2"
"1746","miR-382-5p","LINC00265"
"1747","miR-382-5p","RP11-159D12.2"
"1748","miR-382-5p","PRIM2"
"1749","miR-382-5p","GS1-358P8.4"
"1750","miR-382-5p","RP11-220I1.1"
"1751","miR-382-5p","RP11-282O18.6"
"1752","miR-382-5p","C17orf76-AS1"
"1753","miR-382-5p","CTD-3195I5.1"
"1754","miR-382-5p","RP11-705C15.3"
"1755","miR-382-5p","RP1-5O6.6"
"1756","miR-382-5p","CTA-204B4.6"
"1757","miR-382-5p","RP11-214C8.5"
"1758","miR-382-5p","RP11-349A22.5"
"1759","miR-382-5p","FGD5-AS1"
"1760","miR-382-5p","CTC-479C5.16"
"1761","miR-134-5p","BZRAP1-AS1"
"1762","miR-134-5p","WDR7-UA1"
"1763","miR-134-5p","RP11-498C9.15"
"1764","miR-134-5p","C11orf95"
"1765","miR-134-5p","KCNQ1OT1"
"1766","miR-134-5p","AC005062.2"
"1767","miR-134-5p","RP11-478C19.2"
"1768","miR-134-5p","SCAMP1"
"1769","miR-134-5p","hsa-mir-212"
"1770","miR-134-5p","PINK1-AS"
"1771","miR-134-5p","RP11-214C8.5"
"1772","miR-134-5p","RP11-216F19.2"
"1773","miR-134-5p","RAMP2-AS1"
"1774","miR-134-5p","hsa-mir-142"
"1775","miR-485-5p","RP11-197N18.2"
"1776","miR-485-5p","RP11-54O7.3"
"1777","miR-485-5p","AC074117.10"
"1778","miR-485-5p","RP11-392M18.5"
"1779","miR-485-5p","RP11-502I4.3"
"1780","miR-485-5p","HNRNPU-AS1"
"1781","miR-485-5p","SNHG16"
"1782","miR-485-5p","COL4A2-AS2"
"1783","miR-485-5p","XIST"
"1784","miR-485-5p","ZNF883"
"1785","miR-485-5p","AC108142.1"
"1786","miR-485-5p","MFI2-AS1"
"1787","miR-485-5p","GAS5"
"1788","miR-485-5p","HCG17"
"1789","miR-485-5p","CTD-3014M21.4"
"1790","miR-485-5p","KIAA1984-AS1"
"1791","miR-485-5p","PRIM2"
"1792","miR-485-5p","CTC-444N24.11"
"1793","miR-485-5p","CTC-273B12.8"
"1794","miR-485-5p","ERVK3-1"
"1795","miR-485-5p","RP5-1180C10.2"
"1796","miR-485-5p","CTC-479C5.10"
"1797","miR-485-5p","AC002116.8"
"1798","miR-485-5p","H1FX-AS1"
"1799","miR-485-5p","RP4-671G15.3"
"1800","miR-485-5p","C17orf76-AS1"
"1801","miR-485-5p","RP5-1024G6.8"
"1802","miR-485-5p","RP1-5O6.6"
"1803","miR-485-5p","RP11-66N24.4"
"1804","miR-485-5p","HCG18"
"1805","miR-485-5p","RP11-125K10.4"
"1806","miR-485-5p","RP11-227G15.3"
"1807","miR-485-5p","RP4-773N10.5"
"1808","miR-485-5p","SNHG7"
"1809","miR-485-5p","RP11-186B7.4"
"1810","miR-485-5p","MALAT1"
"1811","miR-485-5p","PPP1R9B"
"1812","miR-154-5p","HNRNPU-AS1"
"1813","miR-154-5p","RP11-170L3.8"
"1814","miR-154-5p","XIST"
"1815","miR-154-5p","TP73-AS1"
"1816","miR-154-5p","RP11-379K17.11"
"1817","miR-154-5p","RP11-315C6.3"
"1818","miR-154-5p","RP11-156E6.1"
"1819","miR-154-5p","SNHG10"
"1820","miR-154-5p","NEAT1"
"1821","miR-154-5p","RP11-498P14.3"
"1822","miR-154-5p","SNHG5"
"1823","miR-154-5p","SNHG1"
"1824","miR-154-5p","SLC37A4"
"1825","miR-154-5p","MALAT1"
"1826","miR-154-5p","RP11-457M11.2"
"1827","miR-154-5p","LINC00667"
"1828","miR-154-5p","PPP1R9B"
"1829","miR-154-5p","FGD5-AS1"
"1830","miR-496","LINC00657"
"1831","miR-496","RP11-395B7.7"
"1832","miR-496","RP6-24A23.7"
"1833","miR-496","HCG11"
"1834","miR-377-3p","RP11-54O7.3"
"1835","miR-377-3p","XIST"
"1836","miR-377-3p","CTD-2561J22.5"
"1837","miR-377-3p","KCNQ1OT1"
"1838","miR-377-3p","DCP1A"
"1839","miR-377-3p","NEAT1"
"1840","miR-377-3p","RP11-618G20.1"
"1841","miR-377-3p","SNHG5"
"1842","miR-377-3p","RP11-21N3.1"
"1843","miR-377-3p","RP11-429J17.6"
"1844","miR-377-3p","CTB-89H12.4"
"1845","miR-377-3p","SNHG1"
"1846","miR-377-3p","RP11-923I11.1"
"1847","miR-377-3p","RP6-24A23.7"
"1848","miR-377-3p","RP1-178F10.3"
"1849","miR-377-3p","CTA-204B4.6"
"1850","miR-377-3p","AC005943.5"
"1851","miR-377-3p","RP11-368I7.2"
"1852","miR-377-3p","RP11-473I1.10"
"1853","miR-377-3p","SCARNA2"
"1854","miR-377-3p","CTC-281B15.1"
"1855","miR-377-3p","RP11-216F19.2"
"1856","miR-377-3p","MIR17HG"
"1857","miR-377-3p","RP11-480I12.7"
"1858","miR-410-3p","LINC00657"
"1859","miR-410-3p","OIP5-AS1"
"1860","miR-410-3p","XIST"
"1861","miR-410-3p","RP11-738E22.2"
"1862","miR-410-3p","RP11-473I1.9"
"1863","miR-410-3p","RP11-119F7.5"
"1864","miR-410-3p","CCAT1"
"1865","miR-410-3p","RP11-398F12.1"
"1866","miR-410-3p","RP1-228H13.5"
"1867","miR-410-3p","SCAMP1"
"1868","miR-410-3p","C17orf76-AS1"
"1869","miR-203a","LINC00657"
"1870","miR-203a","OIP5-AS1"
"1871","miR-203a","XIST"
"1872","miR-203a","RP11-196G18.22"
"1873","miR-203a","RP5-1061H20.4"
"1874","miR-203a","RP11-672F9.1"
"1875","miR-203a","KIAA1984-AS1"
"1876","miR-203a","AC005082.12"
"1877","miR-203a","hsa-mir-6080"
"1878","miR-203a","RP4-714D9.2"
"1879","miR-203a","DLGAP1-AS1"
"1880","miR-203a","RP11-372K14.2"
"1881","miR-203a","RP11-49C24.1"
"1882","miR-203a","RP11-227G15.3"
"1883","miR-203a","RP11-342K6.1"
"1884","miR-203a","MALAT1"
"1885","miR-203a","LINC00667"
"1886","miR-203a","NEFL"
"1887","miR-203a","ZNF518A"
"1888","miR-203a","HCG11"
"1889","miR-211-5p","HNRNPU-AS1"
"1890","miR-211-5p","RP11-27M15.1"
"1891","miR-211-5p","XIST"
"1892","miR-211-5p","RP11-159D12.2"
"1893","miR-211-5p","KCNQ1OT1"
"1894","miR-211-5p","DCP1A"
"1895","miR-211-5p","NEAT1"
"1896","miR-211-5p","MCM3AP-AS1"
"1897","miR-211-5p","RP11-220I1.1"
"1898","miR-211-5p","SLC37A4"
"1899","miR-211-5p","RP6-24A23.7"
"1900","miR-211-5p","RP5-1024G6.8"
"1901","miR-211-5p","CTA-204B4.6"
"1902","miR-211-5p","CTB-96E2.3"
"1903","miR-211-5p","RP4-773N10.5"
"1904","miR-211-5p","CTC-281B15.1"
"1905","miR-211-5p","MALAT1"
"1906","miR-211-5p","PPP1R9B"
"1907","miR-190a-5p","SNHG16"
"1908","miR-190a-5p","XIST"
"1909","miR-190a-5p","MIR4720"
"1910","miR-190a-5p","AC084219.4"
"1911","miR-190a-5p","RP11-227D2.3"
"1912","miR-190a-5p","PRIM2"
"1913","miR-190a-5p","AC007255.7"
"1914","miR-190a-5p","LINC00662"
"1915","miR-190a-5p","UBXN8"
"1916","miR-422a","LINC00657"
"1917","miR-422a","RP11-392M18.5"
"1918","miR-422a","OIP5-AS1"
"1919","miR-422a","RN7SL1"
"1920","miR-422a","FBXL19-AS1"
"1921","miR-422a","CASP8AP2"
"1922","miR-422a","AP006222.2"
"1923","miR-422a","LINC00641"
"1924","miR-422a","Z97634.5"
"1925","miR-422a","CTC-479C5.17"
"1926","miR-422a","CTA-204B4.6"
"1927","miR-422a","HCG18"
"1928","miR-422a","MALAT1"
"1929","miR-422a","RP4-622L5.2"
"1930","miR-184","AP000721.4"
"1931","miR-184","LINC00176"
"1932","miR-184","BX322557.10"
"1933","miR-7-5p","AL136419.6"
"1934","miR-7-5p","RP11-18I14.7"
"1935","miR-7-5p","OIP5-AS1"
"1936","miR-7-5p","XIST"
"1937","miR-7-5p","RP11-390P2.4"
"1938","miR-7-5p","RP13-507I23.1"
"1939","miR-7-5p","KCNQ1OT1"
"1940","miR-7-5p","RP11-467L20.9"
"1941","miR-7-5p","RP11-478C19.2"
"1942","miR-7-5p","RP6-24A23.7"
"1943","miR-7-5p","CTB-25J19.9"
"1944","miR-7-5p","RP11-973H7.2"
"1945","miR-7-5p","TBC1D3P1-DHX40P1"
"1946","miR-7-5p","RP11-186B7.4"
"1947","miR-7-5p","HCG11"
"1948","miR-3529-5p","XIST"
"1949","miR-3529-5p","DCP1A"
"1950","miR-3529-5p","CTC-444N24.11"
"1951","miR-3529-5p","SCARNA9"
"1952","miR-3529-5p","LINC00665"
"1953","miR-3529-5p","RP5-1024G6.8"
"1954","miR-3529-5p","RP11-277P12.20"
"1955","miR-3529-5p","RP4-773N10.5"
"1956","miR-193b-3p","POLDIP2"
"1957","miR-193b-3p","XIST"
"1958","miR-193b-3p","CTC-228N24.3"
"1959","miR-193b-3p","RP11-298I3.1"
"1960","miR-193b-3p","TP73-AS1"
"1961","miR-193b-3p","RP1-59M18.2"
"1962","miR-193b-3p","CTD-2630F21.1"
"1963","miR-193b-3p","AC018766.4"
"1964","miR-193b-3p","NEAT1"
"1965","miR-193b-3p","AC005062.2"
"1966","miR-193b-3p","LIMD1-AS1"
"1967","miR-193b-3p","SEC22B"
"1968","miR-193b-3p","SNHG7"
"1969","miR-193b-3p","RP11-732M18.3"
"1970","miR-365a-3p","RP11-311C24.1"
"1971","miR-365a-3p","XIST"
"1972","miR-365a-3p","RP13-507I23.1"
"1973","miR-365a-3p","NEAT1"
"1974","miR-365a-3p","CTC-451A6.4"
"1975","miR-365a-3p","GS1-251I9.4"
"1976","miR-365a-3p","SCAMP1"
"1977","miR-365a-3p","RP6-24A23.7"
"1978","miR-365a-3p","CTA-204B4.6"
"1979","miR-138-5p","RP11-54O7.3"
"1980","miR-138-5p","RP11-303E16.2"
"1981","miR-138-5p","RP11-170L3.8"
"1982","miR-138-5p","TUG1"
"1983","miR-138-5p","RP4-614O4.11"
"1984","miR-138-5p","KCNQ1OT1"
"1985","miR-138-5p","DCP1A"
"1986","miR-138-5p","LINC00176"
"1987","miR-138-5p","RP11-54O7.2"
"1988","miR-138-5p","MCM3AP-AS1"
"1989","miR-138-5p","RP4-694B14.5"
"1990","miR-138-5p","AC069277.2"
"1991","miR-138-5p","SNHG12"
"1992","miR-138-5p","RP11-478C19.2"
"1993","miR-138-5p","RP6-24A23.7"
"1994","miR-138-5p","RP11-617D20.1"
"1995","miR-138-5p","MAGI2-AS3"
"1996","miR-138-5p","MCF2L-AS1"
"1997","miR-138-5p","XXbac-BPG32J3.20"
"1998","miR-328-3p","RP11-298I3.1"
"1999","miR-328-3p","RPPH1"
"2000","miR-328-3p","RP11-473I1.9"
"2001","miR-328-3p","TUG1"
"2002","miR-328-3p","KCNQ1OT1"
"2003","miR-328-3p","SCARNA10"
"2004","miR-328-3p","SNHG1"
"2005","miR-328-3p","MALAT1"
"2006","miR-140-5p","SNHG16"
"2007","miR-140-5p","XIST"
"2008","miR-140-5p","H19"
"2009","miR-140-5p","RP13-507I23.1"
"2010","miR-140-5p","KCNQ1OT1"
"2011","miR-140-5p","LINC00338"
"2012","miR-140-5p","RP11-27I1.2"
"2013","miR-140-5p","RP11-159D12.9"
"2014","miR-140-5p","SNHG1"
"2015","miR-140-5p","DHRS4-AS1"
"2016","miR-140-5p","CTB-25J19.9"
