"","miRNA","lncRNA"
"7593","miR-143-3p","RP11-615I2.7"
"7594","miR-143-3p","RP11-467L20.9"
"7595","miR-143-3p","MCM3AP-AS1"
"7596","miR-143-3p","DYX1C1-CCPG1"
"7597","miR-143-3p","LA16c-313D11.11"
"7598","miR-143-3p","CBR3-AS1"
"7599","miR-143-3p","AC009948.5"
"7600","miR-143-3p","RP11-478C19.2"
"7601","miR-143-3p","AC096772.6"
"7602","miR-143-3p","PSMG3-AS1"
"7603","miR-143-3p","SCAMP1"
"7604","miR-143-3p","DHRS4-AS1"
"7605","miR-143-3p","RP6-24A23.7"
"7606","miR-143-3p","RP11-819C21.1"
"7607","miR-143-3p","RP11-492E3.1"
"7608","miR-143-3p","CTA-204B4.6"
"7609","miR-143-3p","PRKCQ-AS1"
"7610","miR-143-3p","LA16c-313D11.10"
"7611","miR-143-3p","LINC00662"
"7612","miR-143-3p","AC009299.3"
"7613","miR-143-3p","MALAT1"
"7614","miR-143-3p","AC005550.4"
"7615","miR-143-3p","LINC00667"
"7616","miR-143-3p","ZNF518A"
"7617","miR-145-5p","HNRNPU-AS1"
"7618","miR-145-5p","AL589743.1"
"7619","miR-145-5p","RP11-115D19.1"
"7620","miR-145-5p","CTD-2116N17.1"
"7621","miR-145-5p","RP11-344E13.3"
"7622","miR-145-5p","AC142401.2"
"7623","miR-145-5p","MAPKAPK5-AS1"
"7624","miR-145-5p","MAL2"
"7625","miR-145-5p","UHRF1"
"7626","miR-145-5p","AC069513.3"
"7627","miR-145-5p","TUG1"
"7628","miR-145-5p","KCNQ1OT1"
"7629","miR-145-5p","RP11-156E6.1"
"7630","miR-145-5p","IQCH-AS1"
"7631","miR-145-5p","CTD-2516F10.2"
"7632","miR-145-5p","RP11-793H13.8"
"7633","miR-145-5p","JPX"
"7634","miR-145-5p","SCARNA10"
"7635","miR-145-5p","hsa-mir-132"
"7636","miR-145-5p","RP11-478C19.2"
"7637","miR-145-5p","SNHG1"
"7638","miR-145-5p","GS1-251I9.4"
"7639","miR-145-5p","RP11-74E22.3"
"7640","miR-145-5p","C17orf76-AS1"
"7641","miR-145-5p","RP11-705C15.3"
"7642","miR-145-5p","CTA-204B4.6"
"7643","miR-145-5p","LINC00852"
"7644","miR-145-5p","RP1-37E16.12"
"7645","miR-145-5p","RP11-214C8.5"
"7646","miR-145-5p","AC016683.6"
"7647","miR-145-5p","MALAT1"
"7648","miR-145-5p","LINC00707"
"7649","miR-378a-3p","LINC00657"
"7650","miR-378a-3p","RP11-392M18.5"
"7651","miR-378a-3p","OIP5-AS1"
"7652","miR-378a-3p","RN7SL1"
"7653","miR-378a-3p","FBXL19-AS1"
"7654","miR-378a-3p","LINC00094"
"7655","miR-378a-3p","RP11-701H24.5"
"7656","miR-378a-3p","CASP8AP2"
"7657","miR-378a-3p","AP006222.2"
"7658","miR-378a-3p","LINC00641"
"7659","miR-378a-3p","RP11-159D12.9"
"7660","miR-378a-3p","JPX"
"7661","miR-378a-3p","RP5-837J1.2"
"7662","miR-378a-3p","Z97634.5"
"7663","miR-378a-3p","SLC37A4"
"7664","miR-378a-3p","RECQL4"
"7665","miR-378a-3p","CTC-479C5.17"
"7666","miR-378a-3p","RP11-405O10.2"
"7667","miR-378a-3p","RP11-519M16.1"
"7668","miR-378a-3p","CTA-204B4.6"
"7669","miR-378a-3p","CTC-444N24.8"
"7670","miR-378a-3p","HCG18"
"7671","miR-378a-3p","MALAT1"
"7672","miR-378a-3p","RP4-622L5.2"
"7673","miR-378h","LINC00657"
"7674","miR-378h","RP11-392M18.5"
"7675","miR-378h","OIP5-AS1"
"7676","miR-378h","RN7SL1"
"7677","miR-378h","FBXL19-AS1"
"7678","miR-378h","LINC00094"
"7679","miR-378h","RP11-701H24.5"
"7680","miR-378h","CASP8AP2"
"7681","miR-378h","AP006222.2"
"7682","miR-378h","LINC00641"
"7683","miR-378h","RP11-159D12.9"
"7684","miR-378h","JPX"
"7685","miR-378h","RP5-837J1.2"
"7686","miR-378h","Z97634.5"
"7687","miR-378h","SLC37A4"
"7688","miR-378h","RECQL4"
"7689","miR-378h","CTC-479C5.17"
"7690","miR-378h","RP11-405O10.2"
"7691","miR-378h","RP11-519M16.1"
"7692","miR-378h","CTA-204B4.6"
"7693","miR-378h","CTC-444N24.8"
"7694","miR-378h","HCG18"
"7695","miR-378h","MALAT1"
"7696","miR-378h","RP4-622L5.2"
"7697","miR-146a-5p","AC010226.4"
"7698","miR-146a-5p","SNHG16"
"7699","miR-146a-5p","ZNF761"
"7700","miR-146a-5p","XIST"
"7701","miR-146a-5p","EPB41L4A-AS1"
"7702","miR-146a-5p","RP11-159D12.2"
"7703","miR-146a-5p","CTC-503J8.6"
"7704","miR-146a-5p","KIAA1984-AS1"
"7705","miR-146a-5p","KCNQ1OT1"
"7706","miR-146a-5p","NEAT1"
"7707","miR-146a-5p","RP11-395G23.3"
"7708","miR-146a-5p","AC096772.6"
"7709","miR-146a-5p","HCG18"
"7710","miR-146a-5p","RP4-773N10.5"
"7711","miR-146a-5p","CTD-3138B18.5"
"7712","miR-146a-5p","SNHG7"
"7713","miR-146a-5p","MALAT1"
"7714","miR-146a-5p","ZNF518A"
"7715","miR-378e","LINC00657"
"7716","miR-378e","RP11-392M18.5"
"7717","miR-378e","OIP5-AS1"
"7718","miR-378e","RN7SL1"
"7719","miR-378e","FBXL19-AS1"
"7720","miR-378e","LINC00094"
"7721","miR-378e","RP11-701H24.5"
"7722","miR-378e","CASP8AP2"
"7723","miR-378e","AP006222.2"
"7724","miR-378e","LINC00641"
"7725","miR-378e","RP11-159D12.9"
"7726","miR-378e","JPX"
"7727","miR-378e","RP5-837J1.2"
"7728","miR-378e","Z97634.5"
"7729","miR-378e","SLC37A4"
"7730","miR-378e","RECQL4"
"7731","miR-378e","RP11-405O10.2"
"7732","miR-378e","RP11-519M16.1"
"7733","miR-378e","CTA-204B4.6"
"7734","miR-378e","CTC-444N24.8"
"7735","miR-378e","HCG18"
"7736","miR-378e","MALAT1"
"7737","miR-378e","RP4-622L5.2"
"7738","miR-1271-5p","CTC-338M12.3"
"7739","miR-1271-5p","RP11-115D19.1"
"7740","miR-1271-5p","RP11-170L3.8"
"7741","miR-1271-5p","XIST"
"7742","miR-1271-5p","C14orf169"
"7743","miR-1271-5p","MAPKAPK5-AS1"
"7744","miR-1271-5p","MAL2"
"7745","miR-1271-5p","AJ271736.10"
"7746","miR-1271-5p","RP11-834C11.4"
"7747","miR-1271-5p","DCP1A"
"7749","miR-1271-5p","WAC-AS1"
"7750","miR-1271-5p","RP11-498P14.3"
"7751","miR-1271-5p","hsa-mir-6080"
"7752","miR-1271-5p","RP11-159D12.9"
"7753","miR-1271-5p","RP1-193H18.2"
"7754","miR-1271-5p","Z84812.4"
"7755","miR-1271-5p","RP11-220I1.1"
"7756","miR-1271-5p","AC005562.1"
"7757","miR-1271-5p","SEC22B"
"7758","miR-1271-5p","PINK1-AS"
"7759","miR-1271-5p","RP11-973H7.2"
"7760","miR-1271-5p","MALAT1"
"7761","miR-1271-5p","RP11-457M11.2"
"7762","miR-1271-5p","PPP1R9B"
"7763","miR-340-5p","RP11-105N13.4"
"7764","miR-340-5p","RP11-50E11.3"
"7765","miR-340-5p","RP11-102F4.3"
"7766","miR-340-5p","RP11-311C24.1"
"7767","miR-340-5p","OIP5-AS1"
"7768","miR-340-5p","RP11-815I9.4"
"7769","miR-340-5p","XIST"
"7770","miR-340-5p","MAL2"
"7771","miR-340-5p","AC000120.7"
"7772","miR-340-5p","SDCBP2-AS1"
"7773","miR-340-5p","RP11-710F7.3"
"7774","miR-340-5p","RP11-403I13.4"
"7775","miR-340-5p","SNHG14"
"7776","miR-340-5p","RP11-498C9.15"
"7777","miR-340-5p","RP11-350F4.2"
"7778","miR-340-5p","RP11-395B7.7"
"7779","miR-340-5p","RP11-96D1.10"
"7780","miR-340-5p","RP11-473M20.14"
"7781","miR-340-5p","RP11-622K12.1"
"7782","miR-340-5p","CTC-444N24.11"
"7783","miR-340-5p","RP11-363E7.4"
"7784","miR-340-5p","CTB-92J24.2"
"7785","miR-340-5p","RUSC1-AS1"
"7786","miR-340-5p","RP11-27I1.2"
"7787","miR-340-5p","AC016747.3"
"7788","miR-340-5p","MCM3AP-AS1"
"7789","miR-340-5p","RP11-277L2.2"
"7790","miR-340-5p","SNHG3"
"7791","miR-340-5p","RP11-220I1.1"
"7792","miR-340-5p","RP11-61A14.2"
"7793","miR-340-5p","RP4-802A10.1"
"7794","miR-340-5p","ZRANB2-AS2"
"7795","miR-340-5p","RP11-553L6.5"
"7796","miR-340-5p","DHRS4-AS1"
"7797","miR-340-5p","RP11-819C21.1"
"7798","miR-340-5p","AC141846.4"
"7799","miR-340-5p","RP5-1024G6.8"
"7800","miR-340-5p","RP11-566E18.3"
"7801","miR-340-5p","RP1-37E16.12"
"7802","miR-340-5p","RP11-214C8.5"
"7803","miR-340-5p","CTB-60E11.4"
"7804","miR-340-5p","LA16c-306E5.3"
"7805","miR-340-5p","LINC00662"
"7806","miR-340-5p","RP11-35G9.3"
"7807","miR-340-5p","RP11-216F19.2"
"7808","miR-340-5p","SIK3-IT1"
"7809","miR-219a-5p","XIST"
"7810","miR-219a-5p","SENP3-EIF4A1"
"7811","miR-219a-5p","MEG3"
"7812","miR-219a-5p","TUG1"
"7813","miR-219a-5p","CTD-2540L5.5"
"7814","miR-219a-5p","LINC00339"
"7815","miR-219a-5p","AP000783.2"
"7816","miR-219a-5p","RP6-24A23.7"
"7817","miR-219a-5p","CTA-204B4.6"
"7818","miR-206","HNRNPU-AS1"
"7819","miR-206","RP11-311C24.1"
"7820","miR-206","RP11-902B17.1"
"7821","miR-206","SENP3-EIF4A1"
"7822","miR-206","AC084219.4"
"7823","miR-206","RP11-403I13.4"
"7824","miR-206","SNHG14"
"7825","miR-206","RP11-498C9.15"
"7826","miR-206","COX10-AS1"
"7827","miR-206","RP11-701H24.4"
"7828","miR-206","RP11-421L21.3"
"7829","miR-206","LINC00482"
"7830","miR-206","LINC00641"
"7831","miR-206","AL022344.4"
"7832","miR-206","FLI1-AS1"
"7833","miR-206","RP11-46A10.5"
"7834","miR-206","AC012146.7"
"7835","miR-206","RP11-331F9.10"
"7836","miR-206","AC135048.13"
"7837","miR-206","RP5-1180C10.2"
"7838","miR-206","RP11-277L2.2"
"7839","miR-206","GS1-251I9.4"
"7840","miR-206","AC005562.1"
"7841","miR-206","NUTM2A-AS1"
"7842","miR-206","SEC22B"
"7843","miR-206","HOTAIR"
"7844","miR-206","CTA-204B4.6"
"7845","miR-206","RP11-506M13.3"
"7846","miR-206","LINC00242"
"7847","miR-206","CWC15"
"7848","miR-206","MALAT1"
"7849","miR-206","RP11-216F19.2"
"7850","miR-206","LINC00707"
"7851","miR-133b","SENP3-EIF4A1"
"7852","miR-133b","RP11-15H20.6"
"7853","miR-133b","MAP3K14"
"7854","miR-133b","RP11-1055B8.4"
"7855","miR-133b","RP11-834C11.4"
"7856","miR-133b","RP11-156E6.1"
"7857","miR-133b","DCP1A"
"7858","miR-133b","HCG18"
"7859","miR-133b","CTC-459F4.3"
"7860","miR-133b","RP11-186B7.4"
"7861","miR-133b","PPP1R9B"
"7862","miR-133b","XXbac-BPG32J3.20"
"7863","miR-133b","SLC38A3"
"7864","miR-133b","FGD5-AS1"
"7865","miR-30a-5p","LINC00657"
"7866","miR-30a-5p","POLDIP2"
"7867","miR-30a-5p","HNRNPU-AS1"
"7868","miR-30a-5p","RP11-311C24.1"
"7869","miR-30a-5p","OIP5-AS1"
"7870","miR-30a-5p","RP11-373L24.1"
"7871","miR-30a-5p","CTBP1-AS1"
"7872","miR-30a-5p","RP11-158I13.2"
"7873","miR-30a-5p","CTD-2116N17.1"
"7874","miR-30a-5p","XIST"
"7875","miR-30a-5p","MIR4720"
"7876","miR-30a-5p","C14orf169"
"7877","miR-30a-5p","EPB41L4A-AS1"
"7878","miR-30a-5p","RP11-73K9.2"
"7879","miR-30a-5p","SLC26A4-AS1"
"7880","miR-30a-5p","RP13-890H12.2"
"7881","miR-30a-5p","RP11-38P22.2"
"7882","miR-30a-5p","RP11-361F15.2"
"7883","miR-30a-5p","DCP1A"
"7884","miR-30a-5p","RP11-383C5.4"
"7885","miR-30a-5p","AC005152.2"
"7886","miR-30a-5p","RP11-618G20.1"
"7887","miR-30a-5p","ERVK3-1"
"7888","miR-30a-5p","RP11-16E12.2"
"7889","miR-30a-5p","TPT1-AS1"
"7890","miR-30a-5p","RP11-175O19.4"
"7891","miR-30a-5p","RP11-226L15.5"
"7892","miR-30a-5p","AC016747.3"
"7893","miR-30a-5p","RP11-106M3.2"
"7894","miR-30a-5p","DYX1C1-CCPG1"
"7895","miR-30a-5p","RP11-371I1.2"
"7896","miR-30a-5p","CTB-89H12.4"
"7897","miR-30a-5p","AC096772.6"
"7898","miR-30a-5p","SCAMP1"
"7899","miR-30a-5p","CTD-3064H18.6"
"7900","miR-30a-5p","AC084018.1"
"7901","miR-30a-5p","RP6-24A23.7"
"7902","miR-30a-5p","RP11-819C21.1"
"7903","miR-30a-5p","AC141846.4"
"7904","miR-30a-5p","CTA-204B4.6"
"7905","miR-30a-5p","RP11-436A20.4"
"7906","miR-30a-5p","RP11-347I19.3"
"7907","miR-30a-5p","RP11-119F19.2"
"7908","miR-30a-5p","HCG18"
"7909","miR-30a-5p","DLEU2"
"7910","miR-30a-5p","RP4-773N10.5"
"7911","miR-30a-5p","RP5-935K16.1"
"7912","miR-30a-5p","RP11-342K6.1"
"7913","miR-30a-5p","MALAT1"
"7914","miR-30a-5p","NEFL"
"7915","miR-30a-5p","ZNF518A"
"7916","miR-30a-5p","AD000090.2"
"7917","miR-30a-5p","RP5-955M13.3"
"7918","miR-30a-5p","LINC00707"
"7919","miR-4465","AP000525.9"
"7920","miR-4465","LINC00847"
"7921","miR-4465","LINC00657"
"7922","miR-4465","RP11-105N13.4"
"7923","miR-4465","HNRNPU-AS1"
"7924","miR-4465","AL589743.1"
"7925","miR-4465","OIP5-AS1"
"7926","miR-4465","WASIR2"
"7927","miR-4465","MIR4720"
"7928","miR-4465","RP11-738E22.2"
"7929","miR-4465","RP11-282O18.3"
"7930","miR-4465","LINC00205"
"7931","miR-4465","RP11-31E23.1"
"7932","miR-4465","GAS5"
"7933","miR-4465","DLX6-AS1"
"7934","miR-4465","LINC00610"
"7935","miR-4465","AC005082.12"
"7936","miR-4465","RP11-452F19.3"
"7937","miR-4465","RP11-175O19.4"
"7938","miR-4465","hsa-mir-6080"
"7939","miR-4465","XXbac-B461K10.4"
"7940","miR-4465","SNHG5"
"7941","miR-4465","CTD-2555O16.2"
"7942","miR-4465","RP11-396C23.2"
"7943","miR-4465","RP11-478C19.2"
"7944","miR-4465","DLGAP1-AS1"
"7945","miR-4465","SCAMP1"
"7946","miR-4465","AC058791.2"
"7947","miR-4465","RP6-24A23.7"
"7948","miR-4465","RP5-1172N10.4"
"7949","miR-4465","RP11-492E3.2"
"7950","miR-4465","ZNF718"
"7951","miR-4465","CTD-2270L9.5"
"7952","miR-4465","RP11-706J10.1"
"7953","miR-4465","RP11-276H19.2"
"7954","miR-4465","RP11-473I1.10"
"7955","miR-4465","LINC00240"
"7956","miR-4465","SETD5-AS1"
"7957","miR-4465","RP11-1006G14.4"
"7958","miR-4465","CTD-2314B22.3"
"7959","miR-4465","CWC15"
"7960","miR-4465","MALAT1"
"7961","miR-4465","RP11-78O7.2"
"7962","miR-4465","NEFL"
"7963","miR-4465","RP5-1172N10.3"
"7964","miR-4465","XXbac-BPG32J3.20"
"7965","miR-4465","HCG11"
"7966","miR-4465","SNHG6"
"7967","miR-4644","POLDIP2"
"7968","miR-4644","RP11-94L15.2"
"7969","miR-4644","ZNF674-AS1"
"7970","miR-4644","RP11-373L24.1"
"7971","miR-4644","RP11-67A1.2"
"7972","miR-4644","CTC-246B18.8"
"7973","miR-4644","XIST"
"7974","miR-4644","AC084219.4"
"7975","miR-4644","KDM4A-AS1"
"7976","miR-4644","MAPKAPK5-AS1"
"7977","miR-4644","RP11-379K17.4"
"7978","miR-4644","LINC00599"
"7979","miR-4644","USP6NL-IT1"
"7980","miR-4644","AC108142.1"
"7981","miR-4644","RP11-393M11.2"
"7982","miR-4644","RP11-159D12.2"
"7983","miR-4644","SCGB1B2P"
"7984","miR-4644","CTC-503J8.6"
"7985","miR-4644","RP11-473I1.9"
"7986","miR-4644","CTD-3014M21.4"
"7987","miR-4644","RP11-96D1.10"
"7988","miR-4644","RP4-806M20.3"
"7989","miR-4644","SNORD3B-1"
"7990","miR-4644","RP11-361F15.2"
"7991","miR-4644","AC005082.12"
"7992","miR-4644","LINC00638"
"7993","miR-4644","RP11-226L15.5"
"7994","miR-4644","RP11-698N11.4"
"7995","miR-4644","XXbac-B461K10.4"
"7996","miR-4644","RP4-694B14.5"
"7997","miR-4644","AP001046.5"
"7998","miR-4644","RP11-160E2.6"
"7999","miR-4644","RP4-671G15.3"
"8000","miR-4644","RP3-368A4.5"
"8001","miR-4644","RP11-436H22.1"
"8002","miR-4644","SNORD3B-2"
"8003","miR-4644","CTB-25J19.9"
"8004","miR-4644","CTC-497E21.4"
"8005","miR-4644","RP11-119F19.2"
"8006","miR-4644","HCG18"
"8007","miR-4644","SNORD3A"
"8008","miR-4644","SETD5-AS1"
"8009","miR-4644","SNORD3C"
"8010","miR-4644","MALAT1"
"8011","miR-4644","NEFL"
"8012","miR-4644","ASB16-AS1"
"8013","miR-339-5p","RP11-355O1.11"
"8014","miR-339-5p","hsa-mir-151a"
"8015","miR-339-5p","H19"
"8016","miR-339-5p","RP3-410C9.1"
"8017","miR-339-5p","LINC00094"
"8018","miR-339-5p","RP11-31E23.1"
"8019","miR-339-5p","RP11-498C9.15"
"8020","miR-339-5p","KCNQ1OT1"
"8021","miR-339-5p","hsa-mir-125a"
"8022","miR-339-5p","JRK"
"8023","miR-339-5p","DCP1A"
"8024","miR-339-5p","NEAT1"
"8025","miR-339-5p","RECQL4"
"8026","miR-339-5p","RP11-64P12.8"
"8027","miR-339-5p","RP6-24A23.7"
"8028","miR-339-5p","MAFG-AS1"
"8029","miR-339-5p","CTD-2270L9.5"
"8030","miR-339-5p","CDKN2B-AS1"
"8031","miR-339-5p","CTC-444N24.8"
"8032","miR-339-5p","RP4-773N10.5"
"8033","miR-148a-3p","KIF9-AS1"
"8034","miR-148a-3p","RP11-231E4.4"
"8035","miR-148a-3p","OIP5-AS1"
"8036","miR-148a-3p","RP11-373L24.1"
"8037","miR-148a-3p","XIST"
"8038","miR-148a-3p","H19"
"8039","miR-148a-3p","ZNRD1-AS1"
"8040","miR-148a-3p","RP11-656D10.3"
"8041","miR-148a-3p","CTC-503J8.6"
"8042","miR-148a-3p","KCNQ1OT1"
"8043","miR-148a-3p","DCP1A"
"8044","miR-148a-3p","RP11-46A10.5"
"8045","miR-148a-3p","LINC00174"
"8046","miR-148a-3p","CCAT1"
"8047","miR-148a-3p","RP11-84C13.1"
"8048","miR-148a-3p","RP11-54O7.1"
"8049","miR-148a-3p","LINC00339"
"8050","miR-148a-3p","RP11-15A1.3"
"8051","miR-148a-3p","HOXA11-AS"
"8052","miR-148a-3p","RP11-44F14.11"
"8053","miR-148a-3p","XXbac-BPG254F23.6"
"8054","miR-148a-3p","NUTM2A-AS1"
"8055","miR-148a-3p","EMG1"
"8056","miR-148a-3p","RP11-977G19.5"
"8057","miR-148a-3p","DHRS4-AS1"
"8058","miR-148a-3p","RP11-73M18.8"
"8059","miR-148a-3p","AC084018.1"
"8060","miR-148a-3p","RP11-344B2.2"
"8061","miR-148a-3p","HOTAIR"
"8062","miR-148a-3p","RP1-5O6.6"
"8063","miR-148a-3p","CTA-204B4.6"
"8064","miR-148a-3p","AC062029.1"
"8065","miR-148a-3p","HCG18"
"8066","miR-148a-3p","RP11-506M13.3"
"8067","miR-148a-3p","RP11-773D16.1"
"8068","miR-148a-3p","RP11-453F18__B.1"
"8069","miR-148a-3p","HOTAIRM1"
"8070","miR-148a-3p","LINC00667"
"8071","miR-148a-3p","PPP1R9B"
"8072","miR-148a-3p","RP11-216F19.2"
"8073","miR-148a-3p","RP11-252P19.3"
"8074","miR-148a-3p","RP11-453E17.1"
"8075","miR-148a-3p","A1BG-AS1"
"8076","miR-148a-3p","BAIAP2-AS1"
"8077","miR-196b-5p","SNHG16"
"8078","miR-196b-5p","XIST"
"8079","miR-196b-5p","H19"
"8080","miR-196b-5p","USP6NL-IT1"
"8081","miR-196b-5p","GAS5"
"8082","miR-196b-5p","TUG1"
"8083","miR-196b-5p","RP11-156E6.1"
"8084","miR-196b-5p","KB-431C1.4"
"8085","miR-196b-5p","RP11-226L15.5"
"8086","miR-196b-5p","hsa-mir-6080"
"8087","miR-196b-5p","GS1-358P8.4"
"8088","miR-196b-5p","SNHG3"
"8089","miR-196b-5p","LINC00472"
"8090","miR-196b-5p","CTD-2037K23.2"
"8091","miR-196b-5p","HOXA-AS4"
"8092","miR-196b-5p","CTA-204B4.6"
"8093","miR-196b-5p","HCG18"
"8094","miR-196b-5p","RP11-20G6.3"
"8095","miR-196b-5p","RP11-342K6.1"
"8096","miR-196b-5p","ZNF518A"
"8097","miR-196b-5p","FGD5-AS1"
"8098","miR-196b-5p","UBXN8"
"8099","miR-590-5p","AL589743.1"
"8100","miR-590-5p","RP11-869B15.1"
"8101","miR-590-5p","XIST"
"8102","miR-590-5p","CTC-228N24.3"
"8103","miR-590-5p","RP11-282O18.3"
"8104","miR-590-5p","AC000120.7"
"8105","miR-590-5p","RP11-488I20.9"
"8106","miR-590-5p","RP11-834C11.4"
"8107","miR-590-5p","TUG1"
"8108","miR-590-5p","C11orf95"
"8109","miR-590-5p","RP11-498D10.6"
"8110","miR-590-5p","SNHG1"
"8111","miR-590-5p","GS1-251I9.4"
"8112","miR-590-5p","CTC-241F20.3"
"8113","miR-590-5p","FAM201A"
"8114","miR-590-5p","KB-1615E4.2"
"8115","miR-590-5p","AC025171.1"
"8116","miR-590-5p","AL163636.6"
"8117","miR-590-5p","RP11-293M10.6"
"8118","miR-590-3p","AF001548.5"
"8119","miR-590-3p","LINC00657"
"8120","miR-590-3p","RP11-28F1.2"
"8121","miR-590-3p","RP11-4F5.2"
"8122","miR-590-3p","RP11-231E4.4"
"8123","miR-590-3p","RP11-284N8.3"
"8124","miR-590-3p","AC074093.1"
"8125","miR-590-3p","XIST"
"8126","miR-590-3p","WASIR2"
"8127","miR-590-3p","CTC-524C5.2"
"8128","miR-590-3p","CTC-228N24.3"
"8129","miR-590-3p","MAPKAPK5-AS1"
"8130","miR-590-3p","MAL2"
"8131","miR-590-3p","RP11-73K9.2"
"8132","miR-590-3p","RP11-159D12.2"
"8133","miR-590-3p","GAS5"
"8134","miR-590-3p","RP11-264B17.3"
"8135","miR-590-3p","RP11-834C11.4"
"8136","miR-590-3p","RP11-156E6.1"
"8137","miR-590-3p","DCP1A"
"8138","miR-590-3p","CTC-444N24.11"
"8139","miR-590-3p","RP11-620J15.3"
"8140","miR-590-3p","NEAT1"
"8141","miR-590-3p","RP11-618G20.1"
"8142","miR-590-3p","RP11-18I14.10"
"8143","miR-590-3p","RP11-286H14.6"
"8144","miR-590-3p","RP11-175O19.4"
"8145","miR-590-3p","RP11-206L10.11"
"8146","miR-590-3p","RP11-395G23.3"
"8147","miR-590-3p","RP11-877E17.2"
"8148","miR-590-3p","RP4-714D9.2"
"8149","miR-590-3p","SNHG1"
"8150","miR-590-3p","AC096772.6"
"8151","miR-590-3p","GS1-251I9.4"
"8152","miR-590-3p","SCAMP1"
"8153","miR-590-3p","C17orf76-AS1"
"8154","miR-590-3p","RP11-618P17.3"
"8155","miR-590-3p","RP11-819C21.1"
"8156","miR-590-3p","RP1-178F10.3"
"8157","miR-590-3p","CTA-204B4.6"
"8158","miR-590-3p","RP11-436A20.4"
"8159","miR-590-3p","CTC-444N24.8"
"8160","miR-590-3p","RP11-973H7.2"
"8161","miR-590-3p","RP11-480D4.3"
"8162","miR-590-3p","LINC00662"
"8163","miR-590-3p","RP11-758M4.4"
"8164","miR-590-3p","RP11-9G1.3"
"8165","miR-590-3p","RP11-337C18.8"
"8166","miR-590-3p","MALAT1"
"8167","miR-590-3p","RP11-78O7.2"
"8168","miR-590-3p","ZNF518A"
"8169","miR-590-3p","HCG11"
"8170","miR-590-3p","MIR17HG"
"8171","miR-590-3p","RP1-59D14.3"
"8172","miR-590-3p","RP11-342K6.2"
"8173","miR-590-3p","ZFAS1"
"8174","miR-590-3p","AC005537.2"
"8175","miR-590-3p","AP001172.2"
"8176","miR-653-5p","LINC00657"
"8177","miR-653-5p","AC010226.4"
"8178","miR-653-5p","RP11-4F5.2"
"8179","miR-653-5p","AC096579.7"
"8180","miR-653-5p","RP11-21A7A.3"
"8181","miR-653-5p","OIP5-AS1"
"8182","miR-653-5p","RP11-170L3.8"
"8183","miR-653-5p","EMX2OS"
"8184","miR-653-5p","RP11-392P7.6"
"8185","miR-653-5p","XIST"
"8186","miR-653-5p","PLK1S1"
"8187","miR-653-5p","MIR4720"
"8188","miR-653-5p","RP11-145M9.4"
"8189","miR-653-5p","AC079117.1"
"8190","miR-653-5p","AC000120.7"
"8191","miR-653-5p","RP4-798C17.6"
"8192","miR-653-5p","RP11-31E23.1"
"8193","miR-653-5p","RP11-264B17.3"
"8194","miR-653-5p","AC093734.14"
"8195","miR-653-5p","AC092535.3"
"8196","miR-653-5p","RP11-615I2.7"
"8197","miR-653-5p","DCP1A"
"8198","miR-653-5p","RP11-229P13.25"
"8199","miR-653-5p","RP11-518L10.2"
"8200","miR-653-5p","AC005154.6"
"8201","miR-653-5p","RP11-119K6.6"
"8202","miR-653-5p","RP11-265M18.2"
"8203","miR-653-5p","GABPB1-AS1"
"8204","miR-653-5p","CTB-50L17.7"
"8205","miR-653-5p","AF127936.7"
"8206","miR-653-5p","RP11-220I1.1"
"8207","miR-653-5p","RP11-571M6.8"
"8208","miR-653-5p","RP11-372K14.2"
"8209","miR-653-5p","SEC22B"
"8210","miR-653-5p","AC025335.1"
"8211","miR-653-5p","CTA-204B4.6"
"8212","miR-653-5p","RP11-973H7.2"
"8213","miR-653-5p","AC093734.13"
"8214","miR-653-5p","SNHG7"
"8215","miR-653-5p","CTD-2314B22.3"
"8216","miR-653-5p","HCP5"
"8217","miR-653-5p","RP11-480I12.7"
"8218","miR-25-3p","AC034220.3"
"8219","miR-25-3p","AC074117.10"
"8220","miR-25-3p","LINC00657"
"8221","miR-25-3p","OIP5-AS1"
"8222","miR-25-3p","RP11-815I9.4"
"8223","miR-25-3p","XIST"
"8224","miR-25-3p","SNHG14"
"8225","miR-25-3p","RP11-98I9.4"
"8226","miR-25-3p","RP3-508I15.9"
"8227","miR-25-3p","RP3-523K23.2"
"8228","miR-25-3p","RP3-341D10.4"
"8229","miR-25-3p","RP11-449D8.1"
"8230","miR-25-3p","RP11-65F13.2"
"8231","miR-25-3p","AC005307.3"
"8232","miR-25-3p","RP11-206L10.11"
"8233","miR-25-3p","TBX5-AS1"
"8234","miR-25-3p","SNHG5"
"8235","miR-25-3p","PITPNA-AS1"
"8236","miR-25-3p","DAPK1-IT1"
"8237","miR-25-3p","RP4-714D9.5"
"8238","miR-25-3p","SCAMP1"
"8239","miR-25-3p","RP3-368A4.6"
"8240","miR-25-3p","AC093627.10"
"8241","miR-25-3p","AC007228.9"
"8242","miR-25-3p","RP11-492E3.1"
"8243","miR-25-3p","RP11-234O6.2"
"8244","miR-25-3p","RP1-5O6.6"
"8245","miR-25-3p","AC005943.5"
"8246","miR-25-3p","RP11-473I1.10"
"8247","miR-25-3p","RNU4ATAC"
"8248","miR-25-3p","RP11-46C20.1"
"8249","miR-25-3p","MALAT1"
"8250","miR-25-3p","NEFL"
